"seqnames"	"start"	"end"	"width"	"strand"	"feature_name"	"feature_id"	"RNA_type"	"annot_name"	"annot_id"
"other_sRNA_1099;type=other"	1	24	24	"*"	"other_sRNA_1099_1"	"other_sRNA_1099_1"	"other"	"HIC1"	"ENST00000399849"
"other_sRNA_1100;type=other"	1	36	36	"*"	"other_sRNA_1100_1"	"other_sRNA_1100_1"	"other"	"ATP2A3"	"ENST00000309890"
"other_sRNA_1101;type=other"	1	116	116	"*"	"other_sRNA_1101_1"	"other_sRNA_1101_1"	"other"	"ZBTB4"	"ENST00000311403"
"other_sRNA_1102;type=other"	1	118	118	"*"	"other_sRNA_1102_1"	"other_sRNA_1102_1"	"other"	"none"	"none"
"other_sRNA_1103;type=other"	1	125	125	"*"	"other_sRNA_1103_1"	"other_sRNA_1103_1"	"other"	"none"	"none"
"other_sRNA_1104;type=other"	1	41	41	"*"	"other_sRNA_1104_1"	"other_sRNA_1104_1"	"other"	"none"	"none"
"other_sRNA_1105;type=other"	1	114	114	"*"	"other_sRNA_1105_1"	"other_sRNA_1105_1"	"other"	"LINC00324"	"ENST00000315707"
"other_sRNA_1106;type=other"	1	51	51	"*"	"other_sRNA_1106_1"	"other_sRNA_1106_1"	"other"	"CTC1"	"ENST00000651323"
"other_sRNA_1107;type=other"	1	45	45	"*"	"other_sRNA_1107_1"	"other_sRNA_1107_1"	"other"	"CTC1"	"ENST00000651323"
"other_sRNA_1108;type=other"	1	39	39	"*"	"other_sRNA_1108_1"	"other_sRNA_1108_1"	"other"	"none"	"none"
"other_sRNA_1109;type=other"	1	21	21	"*"	"other_sRNA_1109_1"	"other_sRNA_1109_1"	"other"	"none"	"none"
"other_sRNA_1110;type=other"	1	45	45	"*"	"other_sRNA_1110_1"	"other_sRNA_1110_1"	"other"	"AC005324.3;ZNF286A"	"many"
"other_sRNA_1111;type=other"	1	67	67	"*"	"other_sRNA_1111_1"	"other_sRNA_1111_1"	"other"	"none"	"none"
"other_sRNA_1112;type=other"	1	106	106	"*"	"other_sRNA_1112_1"	"other_sRNA_1112_1"	"other"	"MPRIP"	"ENST00000651222"
"other_sRNA_1113;type=other"	1	346	346	"*"	"other_sRNA_1113_1"	"other_sRNA_1113_1"	"other"	"SNORD3B-1"	"ENST00000577988"
"other_sRNA_1114;type=other"	1	370	370	"*"	"other_sRNA_1114_1"	"other_sRNA_1114_1"	"other"	"SNORD3B-2"	"ENST00000571722"
"other_sRNA_1115;type=other"	1	373	373	"*"	"other_sRNA_1115_1"	"other_sRNA_1115_1"	"other"	"AC007952.4;SNORD3D"	"many"
"other_sRNA_1116;type=other"	1	526	526	"*"	"other_sRNA_1116_1"	"other_sRNA_1116_1"	"other"	"SNORD3A"	"ENST00000584923"
"other_sRNA_1117;type=other"	1	371	371	"*"	"other_sRNA_1117_1"	"other_sRNA_1117_1"	"other"	"SNORD3C"	"ENST00000580533"
"other_sRNA_1118;type=other"	1	67	67	"*"	"other_sRNA_1118_1"	"other_sRNA_1118_1"	"other"	"none"	"none"
"other_sRNA_1119;type=other"	1	113	113	"*"	"other_sRNA_1119_1"	"other_sRNA_1119_1"	"other"	"SLC47A1"	"ENST00000584348"
"other_sRNA_1120;type=other"	1	44	44	"*"	"other_sRNA_1120_1"	"other_sRNA_1120_1"	"other"	"none"	"none"
"other_sRNA_1121;type=other"	1	47	47	"*"	"other_sRNA_1121_1"	"other_sRNA_1121_1"	"other"	"none"	"none"
"other_sRNA_1122;type=other"	1	84	84	"*"	"other_sRNA_1122_1"	"other_sRNA_1122_1"	"other"	"none"	"none"
"other_sRNA_1123;type=other"	1	82	82	"*"	"other_sRNA_1123_1"	"other_sRNA_1123_1"	"other"	"none"	"none"
"other_sRNA_1124;type=other"	1	120	120	"*"	"other_sRNA_1124_1"	"other_sRNA_1124_1"	"other"	"MTRNR2L1"	"ENST00000540040"
"other_sRNA_1125;type=other"	1	126	126	"*"	"other_sRNA_1125_1"	"other_sRNA_1125_1"	"other"	"MTRNR2L1"	"ENST00000540040"
"other_sRNA_1126;type=other"	1	45	45	"*"	"other_sRNA_1126_1"	"other_sRNA_1126_1"	"other"	"MTRNR2L1"	"ENST00000540040"
"other_sRNA_1127;type=other"	1	78	78	"*"	"other_sRNA_1127_1"	"other_sRNA_1127_1"	"other"	"none"	"none"
"other_sRNA_1128;type=other"	1	38	38	"*"	"other_sRNA_1128_1"	"other_sRNA_1128_1"	"other"	"AC005726.1;SPAG5"	"many"
"other_sRNA_1129;type=other"	1	93	93	"*"	"other_sRNA_1129_1"	"other_sRNA_1129_1"	"other"	"RNY4P13"	"ENST00000384284"
"other_sRNA_1130;type=other"	1	64	64	"*"	"other_sRNA_1130_1"	"other_sRNA_1130_1"	"other"	"ATAD5"	"ENST00000321990"
"other_sRNA_1131;type=other"	1	174	174	"*"	"other_sRNA_1131_1"	"other_sRNA_1131_1"	"other"	"none"	"none"
"other_sRNA_1132;type=other"	1	21	21	"*"	"other_sRNA_1132_1"	"other_sRNA_1132_1"	"other"	"ASIC2"	"ENST00000359872"
"other_sRNA_1133;type=other"	1	324	324	"*"	"other_sRNA_1133_1"	"other_sRNA_1133_1"	"other"	"none"	"none"
"other_sRNA_1134;type=other"	1	595	595	"*"	"other_sRNA_1134_1"	"other_sRNA_1134_1"	"other"	"TAF15"	"ENST00000603777"
"other_sRNA_1135;type=other"	1	81	81	"*"	"other_sRNA_1135_1"	"other_sRNA_1135_1"	"other"	"none"	"none"
"other_sRNA_1136;type=other"	1	23	23	"*"	"other_sRNA_1136_1"	"other_sRNA_1136_1"	"other"	"none"	"none"
"other_sRNA_1137;type=other"	1	41	41	"*"	"other_sRNA_1137_1"	"other_sRNA_1137_1"	"other"	"none"	"none"
"other_sRNA_1138;type=other"	1	108	108	"*"	"other_sRNA_1138_1"	"other_sRNA_1138_1"	"other"	"WIPF2"	"ENST00000583268"
"other_sRNA_1139;type=other"	1	94	94	"*"	"other_sRNA_1139_1"	"other_sRNA_1139_1"	"other"	"none"	"none"
"other_sRNA_1140;type=other"	1	124	124	"*"	"other_sRNA_1140_1"	"other_sRNA_1140_1"	"other"	"none"	"none"
"other_sRNA_1141;type=other"	1	245	245	"*"	"other_sRNA_1141_1"	"other_sRNA_1141_1"	"other"	"ATXN7L3"	"ENST00000593073"
"other_sRNA_1142;type=other"	1	114	114	"*"	"other_sRNA_1142_1"	"other_sRNA_1142_1"	"other"	"none"	"none"
"other_sRNA_1143;type=other"	1	61	61	"*"	"other_sRNA_1143_1"	"other_sRNA_1143_1"	"other"	"AC003043.2"	"ENST00000642861"
"other_sRNA_1144;type=other"	1	44	44	"*"	"other_sRNA_1144_1"	"other_sRNA_1144_1"	"other"	"ADAM11"	"ENST00000200557"
"other_sRNA_1145;type=other"	1	27	27	"*"	"other_sRNA_1145_1"	"other_sRNA_1145_1"	"other"	"none"	"none"
"other_sRNA_1146;type=other"	1	21	21	"*"	"other_sRNA_1146_1"	"other_sRNA_1146_1"	"other"	"none"	"none"
"other_sRNA_1147;type=other"	1	143	143	"*"	"other_sRNA_1147_1"	"other_sRNA_1147_1"	"other"	"FAM117A"	"ENST00000240364"
"other_sRNA_1148;type=other"	1	42	42	"*"	"other_sRNA_1148_1"	"other_sRNA_1148_1"	"other"	"none"	"none"
"other_sRNA_1149;type=other"	1	45	45	"*"	"other_sRNA_1149_1"	"other_sRNA_1149_1"	"other"	"none"	"none"
"other_sRNA_1150;type=other"	1	69	69	"*"	"other_sRNA_1150_1"	"other_sRNA_1150_1"	"other"	"none"	"none"
"other_sRNA_1151;type=other"	1	35	35	"*"	"other_sRNA_1151_1"	"other_sRNA_1151_1"	"other"	"AC015845.2"	"ENST00000581805"
"other_sRNA_1152;type=other"	1	53	53	"*"	"other_sRNA_1152_1"	"other_sRNA_1152_1"	"other"	"AC015845.2"	"ENST00000581805"
"other_sRNA_1153;type=other"	1	75	75	"*"	"other_sRNA_1153_1"	"other_sRNA_1153_1"	"other"	"BCAS3"	"ENST00000407086"
"other_sRNA_1154;type=other"	1	108	108	"*"	"other_sRNA_1154_1"	"other_sRNA_1154_1"	"other"	"SNHG25;SNORD104"	"many"
"other_sRNA_1155;type=other"	1	182	182	"*"	"other_sRNA_1155_1"	"other_sRNA_1155_1"	"other"	"none"	"none"
"other_sRNA_1156;type=other"	1	120	120	"*"	"other_sRNA_1156_1"	"other_sRNA_1156_1"	"other"	"KCTD2"	"ENST00000579242"
"other_sRNA_1157;type=other"	1	54	54	"*"	"other_sRNA_1157_1"	"other_sRNA_1157_1"	"other"	"MGAT5B"	"ENST00000569840"
"other_sRNA_1158;type=other"	1	74	74	"*"	"other_sRNA_1158_1"	"other_sRNA_1158_1"	"other"	"none"	"none"
"other_sRNA_1159;type=other"	1	84	84	"*"	"other_sRNA_1159_1"	"other_sRNA_1159_1"	"other"	"SEPTIN9;Y_RNA"	"many"
"other_sRNA_1160;type=other"	1	32	32	"*"	"other_sRNA_1160_1"	"other_sRNA_1160_1"	"other"	"TMC8"	"ENST00000318430"
"other_sRNA_1161;type=other"	1	92	92	"*"	"other_sRNA_1161_1"	"other_sRNA_1161_1"	"other"	"none"	"none"
"other_sRNA_1162;type=other"	1	26	26	"*"	"other_sRNA_1162_1"	"other_sRNA_1162_1"	"other"	"AP005262.1;AC019183.1"	"many"
"other_sRNA_1163;type=other"	1	44	44	"*"	"other_sRNA_1163_1"	"other_sRNA_1163_1"	"other"	"AP005262.1"	"ENST00000661994"
"other_sRNA_1164;type=other"	1	24	24	"*"	"other_sRNA_1164_1"	"other_sRNA_1164_1"	"other"	"none"	"none"
"other_sRNA_1165;type=other"	1	20	20	"*"	"other_sRNA_1165_1"	"other_sRNA_1165_1"	"other"	"none"	"none"
"other_sRNA_1166;type=other"	1	41	41	"*"	"other_sRNA_1166_1"	"other_sRNA_1166_1"	"other"	"none"	"none"
"other_sRNA_1167;type=other"	1	17	17	"*"	"other_sRNA_1167_1"	"other_sRNA_1167_1"	"other"	"none"	"none"
"other_sRNA_1168;type=other"	1	96	96	"*"	"other_sRNA_1168_1"	"other_sRNA_1168_1"	"other"	"RIOK3;Y_RNA"	"many"
"other_sRNA_1169;type=other"	1	42	42	"*"	"other_sRNA_1169_1"	"other_sRNA_1169_1"	"other"	"KCTD1"	"ENST00000580059"
"other_sRNA_1170;type=other"	1	24	24	"*"	"other_sRNA_1170_1"	"other_sRNA_1170_1"	"other"	"AC074237.1"	"ENST00000577674"
"other_sRNA_1171;type=other"	1	35	35	"*"	"other_sRNA_1171_1"	"other_sRNA_1171_1"	"other"	"RNY4P37"	"ENST00000516225"
"other_sRNA_1172;type=other"	1	72	72	"*"	"other_sRNA_1172_1"	"other_sRNA_1172_1"	"other"	"ATP5F1A"	"ENST00000398752"
"other_sRNA_1173;type=other"	1	37	37	"*"	"other_sRNA_1173_1"	"other_sRNA_1173_1"	"other"	"C18orf25"	"ENST00000587591"
"other_sRNA_1174;type=other"	1	77	77	"*"	"other_sRNA_1174_1"	"other_sRNA_1174_1"	"other"	"none"	"none"
"other_sRNA_1175;type=other"	1	24	24	"*"	"other_sRNA_1175_1"	"other_sRNA_1175_1"	"other"	"none"	"none"
"other_sRNA_1176;type=other"	1	26	26	"*"	"other_sRNA_1176_1"	"other_sRNA_1176_1"	"other"	"none"	"none"
"other_sRNA_1177;type=other"	1	22	22	"*"	"other_sRNA_1177_1"	"other_sRNA_1177_1"	"other"	"none"	"none"
"other_sRNA_1178;type=other"	1	23	23	"*"	"other_sRNA_1178_1"	"other_sRNA_1178_1"	"other"	"none"	"none"
"other_sRNA_1179;type=other"	1	21	21	"*"	"other_sRNA_1179_1"	"other_sRNA_1179_1"	"other"	"none"	"none"
"other_sRNA_1180;type=other"	1	20	20	"*"	"other_sRNA_1180_1"	"other_sRNA_1180_1"	"other"	"none"	"none"
"other_sRNA_1181;type=other"	1	239	239	"*"	"other_sRNA_1181_1"	"other_sRNA_1181_1"	"other"	"none"	"none"
"other_sRNA_1182;type=other"	1	23	23	"*"	"other_sRNA_1182_1"	"other_sRNA_1182_1"	"other"	"SBNO2"	"ENST00000438103"
"other_sRNA_1183;type=other"	1	22	22	"*"	"other_sRNA_1183_1"	"other_sRNA_1183_1"	"other"	"AC005943.1;UQCR11"	"many"
"other_sRNA_1184;type=other"	1	48	48	"*"	"other_sRNA_1184_1"	"other_sRNA_1184_1"	"other"	"SGTA"	"ENST00000221566"
"other_sRNA_1185;type=other"	1	178	178	"*"	"other_sRNA_1185_1"	"other_sRNA_1185_1"	"other"	"DPP9"	"ENST00000598041"
"other_sRNA_1186;type=other"	1	24	24	"*"	"other_sRNA_1186_1"	"other_sRNA_1186_1"	"other"	"INSR"	"ENST00000341500"
"other_sRNA_1187;type=other"	1	78	78	"*"	"other_sRNA_1187_1"	"other_sRNA_1187_1"	"other"	"none"	"none"
"other_sRNA_1188;type=other"	1	40	40	"*"	"other_sRNA_1188_1"	"other_sRNA_1188_1"	"other"	"none"	"none"
"other_sRNA_1189;type=other"	1	39	39	"*"	"other_sRNA_1189_1"	"other_sRNA_1189_1"	"other"	"none"	"none"
"other_sRNA_1190;type=other"	1	20	20	"*"	"other_sRNA_1190_1"	"other_sRNA_1190_1"	"other"	"none"	"none"
"other_sRNA_1191;type=other"	1	24	24	"*"	"other_sRNA_1191_1"	"other_sRNA_1191_1"	"other"	"none"	"none"
"other_sRNA_1192;type=other"	1	68	68	"*"	"other_sRNA_1192_1"	"other_sRNA_1192_1"	"other"	"TNPO2"	"ENST00000425528"
"other_sRNA_1193;type=other"	1	19	19	"*"	"other_sRNA_1193_1"	"other_sRNA_1193_1"	"other"	"none"	"none"
"other_sRNA_1194;type=other"	1	188	188	"*"	"other_sRNA_1194_1"	"other_sRNA_1194_1"	"other"	"ANO8"	"ENST00000597643"
"other_sRNA_1195;type=other"	1	61	61	"*"	"other_sRNA_1195_1"	"other_sRNA_1195_1"	"other"	"PGPEP1"	"ENST00000269919"
"other_sRNA_1196;type=other"	1	38	38	"*"	"other_sRNA_1196_1"	"other_sRNA_1196_1"	"other"	"none"	"none"
"other_sRNA_1197;type=other"	1	45	45	"*"	"other_sRNA_1197_1"	"other_sRNA_1197_1"	"other"	"none"	"none"
"other_sRNA_1198;type=other"	1	41	41	"*"	"other_sRNA_1198_1"	"other_sRNA_1198_1"	"other"	"none"	"none"
"other_sRNA_1199;type=other"	1	81	81	"*"	"other_sRNA_1199_1"	"other_sRNA_1199_1"	"other"	"AC024563.1"	"ENST00000601860"
"other_sRNA_1200;type=other"	1	47	47	"*"	"other_sRNA_1200_1"	"other_sRNA_1200_1"	"other"	"none"	"none"
"other_sRNA_1201;type=other"	1	70	70	"*"	"other_sRNA_1201_1"	"other_sRNA_1201_1"	"other"	"none"	"none"
"other_sRNA_1202;type=other"	1	137	137	"*"	"other_sRNA_1202_1"	"other_sRNA_1202_1"	"other"	"none"	"none"
"other_sRNA_1203;type=other"	1	82	82	"*"	"other_sRNA_1203_1"	"other_sRNA_1203_1"	"other"	"none"	"none"
"other_sRNA_1204;type=other"	1	36	36	"*"	"other_sRNA_1204_1"	"other_sRNA_1204_1"	"other"	"none"	"none"
"other_sRNA_1205;type=other"	1	170	170	"*"	"other_sRNA_1205_1"	"other_sRNA_1205_1"	"other"	"none"	"none"
"other_sRNA_1206;type=other"	1	71	71	"*"	"other_sRNA_1206_1"	"other_sRNA_1206_1"	"other"	"none"	"none"
"other_sRNA_1207;type=other"	1	111	111	"*"	"other_sRNA_1207_1"	"other_sRNA_1207_1"	"other"	"none"	"none"
"other_sRNA_1208;type=other"	1	81	81	"*"	"other_sRNA_1208_1"	"other_sRNA_1208_1"	"other"	"none"	"none"
"other_sRNA_1209;type=other"	1	32	32	"*"	"other_sRNA_1209_1"	"other_sRNA_1209_1"	"other"	"none"	"none"
"other_sRNA_1210;type=other"	1	34	34	"*"	"other_sRNA_1210_1"	"other_sRNA_1210_1"	"other"	"none"	"none"
"other_sRNA_1211;type=other"	1	24	24	"*"	"other_sRNA_1211_1"	"other_sRNA_1211_1"	"other"	"none"	"none"
"other_sRNA_1212;type=other"	1	20	20	"*"	"other_sRNA_1212_1"	"other_sRNA_1212_1"	"other"	"ZNF254;AC092279.1"	"many"
"other_sRNA_1213;type=other"	1	22	22	"*"	"other_sRNA_1213_1"	"other_sRNA_1213_1"	"other"	"none"	"none"
"other_sRNA_1214;type=other"	1	32	32	"*"	"other_sRNA_1214_1"	"other_sRNA_1214_1"	"other"	"AC007786.4"	"ENST00000657623"
"other_sRNA_1215;type=other"	1	46	46	"*"	"other_sRNA_1215_1"	"other_sRNA_1215_1"	"other"	"none"	"none"
"other_sRNA_1216;type=other"	1	24	24	"*"	"other_sRNA_1216_1"	"other_sRNA_1216_1"	"other"	"none"	"none"
"other_sRNA_1217;type=other"	1	45	45	"*"	"other_sRNA_1217_1"	"other_sRNA_1217_1"	"other"	"AC008555.2"	"ENST00000661037"
"other_sRNA_1218;type=other"	1	139	139	"*"	"other_sRNA_1218_1"	"other_sRNA_1218_1"	"other"	"AD000090.1"	"ENST00000638356"
"other_sRNA_1219;type=other"	1	119	119	"*"	"other_sRNA_1219_1"	"other_sRNA_1219_1"	"other"	"AD000090.1"	"ENST00000638356"
"other_sRNA_1220;type=other"	1	53	53	"*"	"other_sRNA_1220_1"	"other_sRNA_1220_1"	"other"	"THAP8"	"ENST00000292894"
"other_sRNA_1221;type=other"	1	75	75	"*"	"other_sRNA_1221_1"	"other_sRNA_1221_1"	"other"	"none"	"none"
"other_sRNA_1222;type=other"	1	37	37	"*"	"other_sRNA_1222_1"	"other_sRNA_1222_1"	"other"	"none"	"none"
"other_sRNA_1223;type=other"	1	28	28	"*"	"other_sRNA_1223_1"	"other_sRNA_1223_1"	"other"	"none"	"none"
"other_sRNA_1224;type=other"	1	136	136	"*"	"other_sRNA_1224_1"	"other_sRNA_1224_1"	"other"	"none"	"none"
"other_sRNA_1225;type=other"	1	73	73	"*"	"other_sRNA_1225_1"	"other_sRNA_1225_1"	"other"	"none"	"none"
"other_sRNA_1226;type=other"	1	35	35	"*"	"other_sRNA_1226_1"	"other_sRNA_1226_1"	"other"	"Y_RNA"	"ENST00000384198"
"other_sRNA_1227;type=other"	1	57	57	"*"	"other_sRNA_1227_1"	"other_sRNA_1227_1"	"other"	"none"	"none"
"other_sRNA_1228;type=other"	1	31	31	"*"	"other_sRNA_1228_1"	"other_sRNA_1228_1"	"other"	"EXOC3L2"	"ENST00000413988"
"other_sRNA_1229;type=other"	1	138	138	"*"	"other_sRNA_1229_1"	"other_sRNA_1229_1"	"other"	"ERCC1"	"ENST00000423698"
"other_sRNA_1230;type=other"	1	20	20	"*"	"other_sRNA_1230_1"	"other_sRNA_1230_1"	"other"	"none"	"none"
"other_sRNA_1231;type=other"	1	47	47	"*"	"other_sRNA_1231_1"	"other_sRNA_1231_1"	"other"	"none"	"none"
"other_sRNA_1232;type=other"	1	43	43	"*"	"other_sRNA_1232_1"	"other_sRNA_1232_1"	"other"	"none"	"none"
"other_sRNA_1233;type=other"	1	83	83	"*"	"other_sRNA_1233_1"	"other_sRNA_1233_1"	"other"	"RPL13A;SNORD33"	"many"
"other_sRNA_1234;type=other"	1	67	67	"*"	"other_sRNA_1234_1"	"other_sRNA_1234_1"	"other"	"RPL13A;SNORD34"	"many"
"other_sRNA_1235;type=other"	1	84	84	"*"	"other_sRNA_1235_1"	"other_sRNA_1235_1"	"other"	"none"	"none"
"other_sRNA_1236;type=other"	1	39	39	"*"	"other_sRNA_1236_1"	"other_sRNA_1236_1"	"other"	"none"	"none"
"other_sRNA_1237;type=other"	1	37	37	"*"	"other_sRNA_1237_1"	"other_sRNA_1237_1"	"other"	"none"	"none"
"other_sRNA_1238;type=other"	1	37	37	"*"	"other_sRNA_1238_1"	"other_sRNA_1238_1"	"other"	"none"	"none"
"other_sRNA_1239;type=other"	1	147	147	"*"	"other_sRNA_1239_1"	"other_sRNA_1239_1"	"other"	"AL121758.1;SRXN1"	"many"
"other_sRNA_1240;type=other"	1	101	101	"*"	"other_sRNA_1240_1"	"other_sRNA_1240_1"	"other"	"NOP56;SNORA51"	"many"
"other_sRNA_1241;type=other"	1	123	123	"*"	"other_sRNA_1241_1"	"other_sRNA_1241_1"	"other"	"PLCB4"	"ENST00000378473"
"other_sRNA_1242;type=other"	1	35	35	"*"	"other_sRNA_1242_1"	"other_sRNA_1242_1"	"other"	"none"	"none"
"other_sRNA_1243;type=other"	1	23	23	"*"	"other_sRNA_1243_1"	"other_sRNA_1243_1"	"other"	"AL354824.1;AL354824.2"	"many"
"other_sRNA_1244;type=other"	1	33	33	"*"	"other_sRNA_1244_1"	"other_sRNA_1244_1"	"other"	"ISM1"	"ENST00000262487"
"other_sRNA_1245;type=other"	1	22	22	"*"	"other_sRNA_1245_1"	"other_sRNA_1245_1"	"other"	"TASP1"	"ENST00000480436"
"other_sRNA_1246;type=other"	1	64	64	"*"	"other_sRNA_1246_1"	"other_sRNA_1246_1"	"other"	"none"	"none"
"other_sRNA_1247;type=other"	1	84	84	"*"	"other_sRNA_1247_1"	"other_sRNA_1247_1"	"other"	"none"	"none"
"other_sRNA_1248;type=other"	1	127	127	"*"	"other_sRNA_1248_1"	"other_sRNA_1248_1"	"other"	"SNX5;OVOL2;SNORD17"	"many"
"other_sRNA_1249;type=other"	1	114	114	"*"	"other_sRNA_1249_1"	"other_sRNA_1249_1"	"other"	"none"	"none"
"other_sRNA_1250;type=other"	1	18	18	"*"	"other_sRNA_1250_1"	"other_sRNA_1250_1"	"other"	"none"	"none"
"other_sRNA_1251;type=other"	1	32	32	"*"	"other_sRNA_1251_1"	"other_sRNA_1251_1"	"other"	"PYGB"	"ENST00000216962"
"other_sRNA_1252;type=other"	1	71	71	"*"	"other_sRNA_1252_1"	"other_sRNA_1252_1"	"other"	"none"	"none"
"other_sRNA_1253;type=other"	1	77	77	"*"	"other_sRNA_1253_1"	"other_sRNA_1253_1"	"other"	"MIR663AHG"	"ENST00000661333"
"other_sRNA_1254;type=other"	1	20	20	"*"	"other_sRNA_1254_1"	"other_sRNA_1254_1"	"other"	"XKR7"	"ENST00000562532"
"other_sRNA_1255;type=other"	1	66	66	"*"	"other_sRNA_1255_1"	"other_sRNA_1255_1"	"other"	"none"	"none"
"other_sRNA_1256;type=other"	1	22	22	"*"	"other_sRNA_1256_1"	"other_sRNA_1256_1"	"other"	"none"	"none"
"other_sRNA_1257;type=other"	1	26	26	"*"	"other_sRNA_1257_1"	"other_sRNA_1257_1"	"other"	"none"	"none"
"other_sRNA_1258;type=other"	1	120	120	"*"	"other_sRNA_1258_1"	"other_sRNA_1258_1"	"other"	"SRC"	"ENST00000497734"
"other_sRNA_1259;type=other"	1	64	64	"*"	"other_sRNA_1259_1"	"other_sRNA_1259_1"	"other"	"none"	"none"
"other_sRNA_1260;type=other"	1	107	107	"*"	"other_sRNA_1260_1"	"other_sRNA_1260_1"	"other"	"SNHG11;SNORA60"	"many"
"other_sRNA_1261;type=other"	1	38	38	"*"	"other_sRNA_1261_1"	"other_sRNA_1261_1"	"other"	"none"	"none"
"other_sRNA_1262;type=other"	1	22	22	"*"	"other_sRNA_1262_1"	"other_sRNA_1262_1"	"other"	"none"	"none"
"other_sRNA_1263;type=other"	1	28	28	"*"	"other_sRNA_1263_1"	"other_sRNA_1263_1"	"other"	"none"	"none"
"other_sRNA_1264;type=other"	1	26	26	"*"	"other_sRNA_1264_1"	"other_sRNA_1264_1"	"other"	"STAU1"	"ENST00000371856"
"other_sRNA_1265;type=other"	1	20	20	"*"	"other_sRNA_1265_1"	"other_sRNA_1265_1"	"other"	"none"	"none"
"other_sRNA_1266;type=other"	1	59	59	"*"	"other_sRNA_1266_1"	"other_sRNA_1266_1"	"other"	"RN7SL672P"	"ENST00000474091"
"other_sRNA_1267;type=other"	1	28	28	"*"	"other_sRNA_1267_1"	"other_sRNA_1267_1"	"other"	"NFATC2"	"ENST00000396009"
"other_sRNA_1268;type=other"	1	25	25	"*"	"other_sRNA_1268_1"	"other_sRNA_1268_1"	"other"	"none"	"none"
"other_sRNA_1269;type=other"	1	381	381	"*"	"other_sRNA_1269_1"	"other_sRNA_1269_1"	"other"	"TUBB1"	"ENST00000217133"
"other_sRNA_1270;type=other"	1	79	79	"*"	"other_sRNA_1270_1"	"other_sRNA_1270_1"	"other"	"none"	"none"
"other_sRNA_1271;type=other"	1	47	47	"*"	"other_sRNA_1271_1"	"other_sRNA_1271_1"	"other"	"none"	"none"
"other_sRNA_1272;type=other"	1	73	73	"*"	"other_sRNA_1272_1"	"other_sRNA_1272_1"	"other"	"none"	"none"
"other_sRNA_1273;type=other"	1	164	164	"*"	"other_sRNA_1273_1"	"other_sRNA_1273_1"	"other"	"none"	"none"
"other_sRNA_1274;type=other"	1	139	139	"*"	"other_sRNA_1274_1"	"other_sRNA_1274_1"	"other"	"none"	"none"
"other_sRNA_1275;type=other"	1	106	106	"*"	"other_sRNA_1275_1"	"other_sRNA_1275_1"	"other"	"none"	"none"
"other_sRNA_1276;type=other"	1	22	22	"*"	"other_sRNA_1276_1"	"other_sRNA_1276_1"	"other"	"none"	"none"
"other_sRNA_1277;type=other"	1	85	85	"*"	"other_sRNA_1277_1"	"other_sRNA_1277_1"	"other"	"PDE9A-AS1"	"ENST00000437426"
"other_sRNA_1278;type=other"	1	144	144	"*"	"other_sRNA_1278_1"	"other_sRNA_1278_1"	"other"	"none"	"none"
"other_sRNA_1279;type=other"	1	127	127	"*"	"other_sRNA_1279_1"	"other_sRNA_1279_1"	"other"	"IL17RA"	"ENST00000612619"
"other_sRNA_1280;type=other"	1	48	48	"*"	"other_sRNA_1280_1"	"other_sRNA_1280_1"	"other"	"DGCR2"	"ENST00000537045"
"other_sRNA_1281;type=other"	1	59	59	"*"	"other_sRNA_1281_1"	"other_sRNA_1281_1"	"other"	"none"	"none"
"other_sRNA_1282;type=other"	1	30	30	"*"	"other_sRNA_1282_1"	"other_sRNA_1282_1"	"other"	"HIRA;C22orf39"	"many"
"other_sRNA_1283;type=other"	1	29	29	"*"	"other_sRNA_1283_1"	"other_sRNA_1283_1"	"other"	"TANGO2"	"ENST00000401886"
"other_sRNA_1284;type=other"	1	139	139	"*"	"other_sRNA_1284_1"	"other_sRNA_1284_1"	"other"	"RANBP1"	"ENST00000432879"
"other_sRNA_1285;type=other"	1	55	55	"*"	"other_sRNA_1285_1"	"other_sRNA_1285_1"	"other"	"none"	"none"
"other_sRNA_1286;type=other"	1	58	58	"*"	"other_sRNA_1286_1"	"other_sRNA_1286_1"	"other"	"none"	"none"
"other_sRNA_1287;type=other"	1	40	40	"*"	"other_sRNA_1287_1"	"other_sRNA_1287_1"	"other"	"CABIN1"	"ENST00000263119"
"other_sRNA_1288;type=other"	1	38	38	"*"	"other_sRNA_1288_1"	"other_sRNA_1288_1"	"other"	"ZNRF3"	"ENST00000544604"
"other_sRNA_1289;type=other"	1	22	22	"*"	"other_sRNA_1289_1"	"other_sRNA_1289_1"	"other"	"NF2"	"ENST00000413209"
"other_sRNA_1290;type=other"	1	67	67	"*"	"other_sRNA_1290_1"	"other_sRNA_1290_1"	"other"	"OSBP2"	"ENST00000438716"
"other_sRNA_1291;type=other"	1	118	118	"*"	"other_sRNA_1291_1"	"other_sRNA_1291_1"	"other"	"MPST"	"ENST00000401419"
"other_sRNA_1292;type=other"	1	33	33	"*"	"other_sRNA_1292_1"	"other_sRNA_1292_1"	"other"	"RPL3"	"ENST00000465618"
"other_sRNA_1293;type=other"	1	75	75	"*"	"other_sRNA_1293_1"	"other_sRNA_1293_1"	"other"	"none"	"none"
"other_sRNA_1294;type=other"	1	61	61	"*"	"other_sRNA_1294_1"	"other_sRNA_1294_1"	"other"	"Y_RNA"	"ENST00000362645"
